"annee","code_departement","ID_culture","surfbio"
2020,"70",58,1.17
2020,"70",59,0.16
2020,"70",62,0.55
2020,"70",18,5.42
2020,"70",88,0.08
2020,"70",89,0.72
2020,"70",15,2.87
2020,"70",61,0.84
2020,"70",109,1.02
2020,"70",101,12.25
2020,"70",106,158.32
2020,"70",22,6.32
2020,"70",11,126.69
2020,"70",27,175.55
2020,"70",32,27.77
2020,"70",34,1743.8
2020,"70",33,143.98
2020,"70",33,60.31
2020,"70",82,1085.7
2020,"70",85,1073.62
2020,"70",85,695.44
2020,"70",11,0.79
2020,"70",94,17.22
2020,"70",94,433.23
2020,"70",33,2.5
2020,"70",11,145.96
2020,"70",115,209.99
2020,"70",117,130.67
2020,"70",122,268.15
2020,"70",64,0.05
2020,"70",70,31.74
2020,"70",102,1.5
2020,"70",48,197.57
2020,"70",116,456.32
2020,"70",72,8.6
2020,"70",121,115.26
2020,"70",74,11.08
2020,"70",103,255.73
2020,"70",7,2.16
2020,"70",107,2.6
2020,"70",50,0.01
2020,"70",16,73.6
2020,"70",98,11.92
2020,"70",99,11.9421
2020,"70",19,0.2
2020,"70",19,1.44
2020,"70",12,252.25
2020,"70",75,1019.77
2020,"70",81,675.45
2020,"70",12,1572.309
2020,"70",120,1734.2894
2020,"70",12,318.72
2020,"70",112,51.8
2020,"70",112,9.184
2020,"70",108,19365.3209
2020,"71",41,13.1
2020,"71",40,0.02
2020,"71",113,67.132
2020,"71",99,4.121
2020,"71",18,1.232
2020,"71",39,0.272
2020,"71",58,1.736
2020,"71",59,0.692
2020,"71",62,0.032
2020,"71",18,0.82
2020,"71",14,0.1
2020,"71",45,2.92
2020,"71",88,0.04
2020,"71",89,3.51
2020,"71",1,1
2020,"71",15,34.323
2020,"71",61,0.22
2020,"71",2,0.2
2020,"71",109,0.45
2020,"71",101,0.68
2020,"71",106,2.66
2020,"71",22,14.14
2020,"71",11,11.5
2020,"71",27,95.86
2020,"71",32,4.06
2020,"71",34,672.32
2020,"71",33,88.32
2020,"71",33,33.44
2020,"71",82,193.04
2020,"71",85,255.34
2020,"71",85,322.64
2020,"71",94,4.77
2020,"71",94,179.1
2020,"71",33,4.48
2020,"71",11,98.21
2020,"71",115,39.33
2020,"71",117,59.7
2020,"71",122,291.65
2020,"71",21,14.595
2020,"71",70,37.6
2020,"71",102,0.37
2020,"71",48,43.17
2020,"71",116,364.39
2020,"71",72,4.19
2020,"71",121,76.01
2020,"71",103,79.03
2020,"71",3,0.03
2020,"71",7,0.05
2020,"71",8,0.01
2020,"71",76,3.395
2020,"71",38,0.03
2020,"71",37,0.02
2020,"71",44,0.16
2020,"71",107,1.94
2020,"71",67,0.003
2020,"71",16,86.5131
2020,"71",16,2.135
2020,"71",36,0.02
2020,"71",91,0.05
2020,"71",96,0.003
2020,"71",98,0.08
2020,"71",99,5.55
2020,"71",16,0.01
2020,"71",119,0.09
2020,"71",19,8.326
2020,"71",66,0.33
2020,"71",68,0.011
2020,"71",19,0.02
2020,"71",19,0.1
2020,"71",19,0.181
2020,"71",19,0.1
2020,"71",19,0.011
2020,"71",19,0.011
2020,"71",12,57.64
2020,"71",75,339.21
2020,"71",81,100.03
2020,"71",12,292.144
2020,"71",120,1386.9893
2020,"71",12,274.05
2020,"71",112,25.57
2020,"71",112,413.696
2020,"71",108,12480.499
2020,"89",29,27.13
2020,"89",41,283.69
2020,"89",73,21.07
2020,"89",40,14.86
2020,"89",63,3.29
2020,"89",113,171.9771
2020,"89",99,0.04
2020,"89",113,44.36
2020,"89",18,0.28
2020,"89",39,9.53
2020,"89",58,0.7
2020,"89",14,1.9
2020,"89",45,79.48
2020,"89",88,2.7
2020,"89",89,180.08
2020,"89",15,41.253
2020,"89",61,1.15
2020,"89",2,3.63
2020,"89",101,3.53
2020,"89",106,46.058
2020,"89",22,2.59
2020,"89",11,100.32
2020,"89",27,1869.918
2020,"89",32,27.7
2020,"89",34,10404.5111
2020,"89",33,897.1
2020,"89",33,246.19
2020,"89",82,386.73
2020,"89",85,644
2020,"89",85,609.78
2020,"89",11,1.83
2020,"89",94,102.13
2020,"89",94,3641.39
2020,"89",33,151.07
2020,"89",11,16.27
2020,"89",11,564.14
2020,"89",115,345.16
2020,"89",83,194.17
2020,"89",117,286.16
2020,"89",122,1648.36
2020,"89",21,64.67
2020,"89",64,0.03
2020,"89",70,2155.58
2020,"89",102,235.32
2020,"89",17,15.25
2020,"89",17,5.12
2020,"89",48,523.96
2020,"89",116,1206.85
2020,"89",72,220.27
2020,"89",121,2764.27
2020,"89",74,18.62
2020,"89",103,2136.03
2020,"89",3,0.06
2020,"89",7,2.03
2020,"89",8,0.05
2020,"89",38,1.5
2020,"89",107,15.44
2020,"89",16,96.384
2020,"89",16,1.7834
2020,"89",36,0.03
2020,"89",91,16.97
2020,"89",98,2.98
2020,"89",100,1.33
2020,"89",98,11.22
2020,"89",99,25.33
2020,"89",105,0.15
2020,"89",107,0.17
2020,"89",19,34.85
2020,"89",19,5.8
2020,"89",19,3.89
2020,"89",66,1.91
2020,"89",19,1.55
2020,"89",19,0.24
2020,"89",19,1.39
2020,"89",19,1.87
2020,"89",19,0.11
2020,"89",19,0.24
2020,"89",12,342.33
2020,"89",75,6119.8956
2020,"89",81,47.94
2020,"89",12,1330.86
2020,"89",120,1600.8506
2020,"89",12,1936.84
2020,"89",112,11.23
2020,"89",112,80.8
2020,"89",108,6590.88910000001
2020,"90",113,13.474
2020,"90",15,1.39
2020,"90",106,1.68
2020,"90",27,0.31
2020,"90",34,61.28
2020,"90",33,1.33
2020,"90",82,62.91
2020,"90",85,35.86
2020,"90",94,26.65
2020,"90",115,0.54
2020,"90",117,4.86
2020,"90",48,4.48
2020,"90",116,22.82
2020,"90",44,0.18
2020,"90",44,0.1
2020,"90",67,0.01
2020,"90",16,11.77
2020,"90",16,0.22
2020,"90",100,0.62
2020,"90",99,4.02
2020,"90",12,3.17
2020,"90",75,2.76
2020,"90",81,23.44
2020,"90",12,76.46
2020,"90",120,79.24
2020,"90",12,1.01
2020,"90",112,49.11
2020,"90",108,990.273
2020,"14",29,0.23
2020,"14",41,1.1
2020,"14",73,72.43
2020,"14",113,44.588
2020,"14",99,0.331
2020,"14",18,0.11
2020,"14",58,0.66
2020,"14",59,0.15
2020,"14",14,0.3
2020,"14",45,0.69
2020,"14",88,5.78
2020,"14",89,4.73
2020,"14",15,164.365
2020,"14",101,6.23
2020,"14",106,1626.932
2020,"14",22,0.06
2020,"14",11,4.11
2020,"14",27,185.91
2020,"14",32,5.27
2020,"14",34,1234.404
2020,"14",33,3.29
2020,"14",33,3.84
2020,"14",82,529.896
2020,"14",85,712.02
2020,"14",85,943.74
2020,"14",94,79.07
2020,"14",94,31.9
2020,"14",94,528.89
2020,"14",33,4.87
2020,"14",11,10.41
2020,"14",11,115.74
2020,"14",115,7.61
2020,"14",117,49.03
2020,"14",122,234.13
2020,"14",21,57
2020,"14",70,47.38
2020,"14",102,5.31
2020,"14",17,1.74
2020,"14",48,165.95
2020,"14",116,37.15
2020,"14",72,8.47
2020,"14",17,0.42
2020,"14",121,74.8
2020,"14",74,4.13
2020,"14",103,53.55
2020,"14",7,3.05
2020,"14",8,0.672
2020,"14",30,0.2
2020,"14",38,1.32
2020,"14",37,12.02
2020,"14",49,0.672
2020,"14",50,0.63
2020,"14",51,1.75
2020,"14",65,3.95
2020,"14",16,142.3864
2020,"14",16,1.9278
2020,"14",91,2.23
2020,"14",100,0.73
2020,"14",99,58.83
2020,"14",16,0.36
2020,"14",119,1.085
2020,"14",19,6.8301
2020,"14",66,2.62
2020,"14",19,0.6
2020,"14",19,4.79
2020,"14",19,0.003
2020,"14",12,121.61
2020,"14",75,540.8
2020,"14",81,799.98
2020,"14",12,1274.111
2020,"14",120,3452.44
2020,"14",12,171.06
2020,"14",112,0.22
2020,"14",112,14.49
2020,"14",108,18434.7757
2020,"27",29,35.08
2020,"27",41,43.98
2020,"27",73,341.65
2020,"27",40,0.03
2020,"27",113,66.099
2020,"27",99,0.14
2020,"27",58,0.14
2020,"27",59,3.42
2020,"27",14,0.84
2020,"27",88,1
2020,"27",15,29.72
2020,"27",101,13.51
2020,"27",106,662.45
2020,"27",22,0.26
2020,"27",11,3.4
2020,"27",27,199.88
2020,"27",34,1908.532
2020,"27",33,17.96
2020,"27",33,48.5
2020,"27",82,279.29
2020,"27",85,159.7
2020,"27",85,159.14
2020,"27",94,139.16
2020,"27",94,115.66
2020,"27",94,455.61
2020,"27",33,1.2
2020,"27",11,28.65
2020,"27",11,69.46
2020,"27",115,19.42
2020,"27",83,3.85
2020,"27",122,306.352
2020,"27",21,50.75
2020,"27",64,4.42
2020,"27",70,127.16
2020,"27",102,18.64
2020,"27",48,364.76
2020,"27",116,34.67
2020,"27",72,64.48
2020,"27",121,41.9
2020,"27",74,25.79
2020,"27",103,39.07
2020,"27",7,0.24
2020,"27",8,0.24
2020,"27",30,24.73
2020,"27",37,11.48
2020,"27",107,1.16
2020,"27",56,0.33
2020,"27",65,7.43
2020,"27",16,105.114
2020,"27",16,0.4
2020,"27",91,2.04
2020,"27",100,1.19
2020,"27",99,97.51
2020,"27",16,1.988
2020,"27",19,5.13
2020,"27",19,8.04
2020,"27",19,4.01
2020,"27",66,8.83
2020,"27",19,1.48
2020,"27",19,2.21
2020,"27",19,0.44
2020,"27",12,61.37
2020,"27",75,783.72
2020,"27",81,83.24
2020,"27",12,181.55
2020,"27",120,811.84
2020,"27",12,78.41
2020,"27",112,9.18
2020,"27",112,20.516
2020,"27",108,2073.356
2020,"50",29,11.19
2020,"50",41,12.26
2020,"50",113,119.997
2020,"50",99,1.03
2020,"50",18,0.17
2020,"50",39,0.04
2020,"50",58,6.83
2020,"50",59,0.73
2020,"50",62,0.01
2020,"50",45,1
2020,"50",89,1.23
2020,"50",1,0.37
2020,"50",15,143.56
2020,"50",101,7.01
2020,"50",106,578.9327
2020,"50",11,1.86
2020,"50",27,60.13
2020,"50",32,3.56
2020,"50",34,240.3345
2020,"50",33,1.02
2020,"50",33,2.31
2020,"50",82,547.977
2020,"50",85,490.7855
2020,"50",85,890.755
2020,"50",94,7.06
2020,"50",94,1.34
2020,"50",94,313.2415
2020,"50",11,55.26
2020,"50",115,20.54
2020,"50",83,0.05
2020,"50",117,67.99
2020,"50",122,35.83
2020,"50",21,189.66
2020,"50",70,0.31
2020,"50",48,39.7
2020,"50",116,3.92
2020,"50",121,0.64
2020,"50",74,2.79
2020,"50",103,9.44
2020,"50",3,0.08
2020,"50",7,3.38
2020,"50",76,1.48
2020,"50",16,1.03
2020,"50",30,2.88
2020,"50",38,66.505
2020,"50",37,37.41
2020,"50",53,2.91
2020,"50",52,4.88
2020,"50",44,96.58
2020,"50",44,1.88
2020,"50",107,12.768
2020,"50",50,0.15
2020,"50",55,1.83
2020,"50",65,0.48
2020,"50",67,7.17
2020,"50",16,218.1947
2020,"50",16,0.538
2020,"50",86,11.34
2020,"50",91,21.16
2020,"50",23,7.08
2020,"50",98,0.18
2020,"50",100,70.8
2020,"50",98,0.09
2020,"50",99,84.91
2020,"50",105,1.54
2020,"50",107,5
2020,"50",110,8.47
2020,"50",16,0.14
2020,"50",119,0.23
2020,"50",19,13.06
2020,"50",19,0.03
2020,"50",19,2.55
2020,"50",97,0.38
2020,"50",19,0.19
2020,"50",12,202.7
2020,"50",43,5.15
2020,"50",75,366.69
2020,"50",81,1043.65
2020,"50",12,1046.79
2020,"50",120,6888.1853
2020,"50",12,291.62
2020,"50",112,3.04
2020,"50",112,33.7873
2020,"50",108,19917.3915
2020,"61",41,200.16
2020,"61",63,0.01
2020,"61",113,71.086
2020,"61",18,0.2
2020,"61",39,0.32
2020,"61",58,0.08
2020,"61",59,0.37
2020,"61",89,4.04
2020,"61",15,168.59
2020,"61",2,0.41
2020,"61",101,44.49
2020,"61",106,1189.136
2020,"61",27,181.66
2020,"61",32,12.96
2020,"61",34,936.66
2020,"61",33,21.93
2020,"61",33,6.86
2020,"61",82,640.31
2020,"61",85,926.96
2020,"61",85,1690.82
2020,"61",94,40.46
2020,"61",94,83.76
2020,"61",94,543.54
2020,"61",33,39.02
2020,"61",11,5.76
2020,"61",11,121.26
2020,"61",115,162.48
2020,"61",117,69.44
2020,"61",122,250.083
2020,"61",21,11.84
2020,"61",70,39.11
2020,"61",102,8.43
2020,"61",48,179.68
2020,"61",116,12.04
2020,"61",121,89.38
2020,"61",74,13.57
2020,"61",103,87.37
2020,"61",37,2.46
2020,"61",107,0.09
2020,"61",65,39.67
2020,"61",16,63.212
2020,"61",16,1.5396
2020,"61",91,0.88
2020,"61",99,19.07
2020,"61",19,0.53
2020,"61",19,0.1
2020,"61",12,96.65
2020,"61",43,4.46
2020,"61",75,819.13
2020,"61",81,536.89
2020,"61",12,1146.07
2020,"61",120,6198.343
2020,"61",12,415.98
2020,"61",112,2.18
2020,"61",112,36.21
2020,"61",108,15771.967
2020,"76",10,20.27
2020,"76",29,40.63
2020,"76",41,2.9
2020,"76",73,184.23
2020,"76",63,0.5
2020,"76",113,36.808
2020,"76",99,9.519
2020,"76",113,1.62
2020,"76",58,1.03
2020,"76",45,8.68
2020,"76",88,0.13
2020,"76",15,53.857
2020,"76",61,1
2020,"76",2,0.05
2020,"76",101,2.68
2020,"76",106,287.044
2020,"76",22,0.42
2020,"76",11,16.51
2020,"76",27,92.53
2020,"76",34,716.99
2020,"76",33,14.84
2020,"76",33,15.29
2020,"76",82,179.45
2020,"76",85,102.96
2020,"76",85,347.3
2020,"76",94,7.2
2020,"76",94,241.93
2020,"76",33,31.15
2020,"76",11,2.01
2020,"76",11,10.68
2020,"76",115,5.95
2020,"76",83,41.07
2020,"76",122,182.39
2020,"76",70,38.96
2020,"76",102,3.84
2020,"76",48,55.96
2020,"76",116,6.35
2020,"76",72,1.79
2020,"76",121,1
2020,"76",103,10.76
2020,"76",7,0.015
2020,"76",37,7.66
2020,"76",53,1.5
2020,"76",44,1.53
2020,"76",107,5.97
2020,"76",51,1.56
2020,"76",55,14.62
2020,"76",16,143.139
2020,"76",16,0.5
2020,"76",91,1.42
2020,"76",23,1.56
2020,"76",99,126.391
2020,"76",119,0.08
2020,"76",19,21.45
2020,"76",19,1.02
2020,"76",66,0.14
2020,"76",19,9.61
2020,"76",19,5.43
2020,"76",19,0.2
2020,"76",12,18.89
2020,"76",75,502.3
2020,"76",81,207.86
2020,"76",12,500.46
2020,"76",120,1287.03
2020,"76",12,119.52
2020,"76",112,18.69
2020,"76",112,131.48
2020,"76",108,4514.941
2020,"02",10,11.56
2020,"02",29,22.53
2020,"02",41,14.59
2020,"02",73,14.11
2020,"02",40,1.61
2020,"02",113,12.346
2020,"02",99,0.3
2020,"02",18,1.1
2020,"02",39,7.56
2020,"02",58,0.385
2020,"02",59,0.14
2020,"02",62,0.04
2020,"02",88,18.53
2020,"02",89,5.91
2020,"02",1,0.04
2020,"02",15,5.8918
2020,"02",61,0.18
2020,"02",57,0.01
2020,"02",2,0.42
2020,"02",109,0.149
2020,"02",101,0.15
2020,"02",106,152.785
2020,"02",22,0.09
2020,"02",27,213.76
2020,"02",34,1040.28
2020,"02",33,28.12
2020,"02",33,80.28
2020,"02",82,341.13
2020,"02",85,61.02
2020,"02",85,182
2020,"02",94,369.42
2020,"02",33,33.76
2020,"02",11,1.27
2020,"02",11,26.56
2020,"02",115,2.96
2020,"02",83,161.07
2020,"02",122,277.54
2020,"02",21,0.16
2020,"02",64,5.59
2020,"02",70,68.01
2020,"02",102,19.21
2020,"02",17,2.14
2020,"02",48,164.72
2020,"02",116,13.11
2020,"02",72,7.8
2020,"02",103,46.14
2020,"02",6,0.17
2020,"02",7,1.05
2020,"02",30,12.37
2020,"02",37,5.68
2020,"02",53,0.3
2020,"02",52,0.05
2020,"02",44,2.58
2020,"02",107,11.07
2020,"02",65,17.34
2020,"02",16,76.867
2020,"02",16,0.135
2020,"02",91,3.55
2020,"02",98,19.57
2020,"02",100,0.83
2020,"02",98,1.5
2020,"02",99,51.44
2020,"02",107,0.62
2020,"02",110,0.19
2020,"02",16,1.43
2020,"02",19,5.8
2020,"02",19,0.065
2020,"02",12,11.99
2020,"02",75,589.727
2020,"02",81,142.86
2020,"02",12,394.09
2020,"02",120,512.691
2020,"02",12,34.87
2020,"02",112,2.83
2020,"02",112,118.939
2020,"02",108,3359.145
2020,"59",29,25.22
2020,"59",42,11.35
2020,"59",73,17.19
2020,"59",40,0.52
2020,"59",63,0.53
2020,"59",113,83.1810000000001
2020,"59",99,6.445
2020,"59",18,0.23
2020,"59",39,0.18
2020,"59",58,3.233
2020,"59",59,0.41
2020,"59",62,0.25
2020,"59",15,70.313
2020,"59",61,0.24
2020,"59",15,0.01
2020,"59",101,7.56
2020,"59",106,66.41
2020,"59",22,0.01
2020,"59",27,51.84
2020,"59",34,797.743
2020,"59",33,45.05
2020,"59",82,304.894
2020,"59",85,264.55
2020,"59",94,14.95
2020,"59",94,177.8
2020,"59",11,2.03
2020,"59",11,11.48
2020,"59",115,11.4
2020,"59",83,16.01
2020,"59",117,15.22
2020,"59",122,349.01
2020,"59",21,0.62
2020,"59",64,17.31
2020,"59",70,13.02
2020,"59",102,6.74
2020,"59",48,32.97
2020,"59",116,3.62
2020,"59",121,3.1
2020,"59",74,3.31
2020,"59",103,23.76
2020,"59",3,2.49
2020,"59",6,0.109
2020,"59",7,11.44
2020,"59",8,0.02
2020,"59",30,5.25
2020,"59",37,49.44
2020,"59",53,4.6
2020,"59",52,9.12
2020,"59",44,9.45
2020,"59",49,5.03
2020,"59",107,9.84
2020,"59",50,1.81
2020,"59",51,0.8
2020,"59",55,38.39
2020,"59",56,5.35
2020,"59",65,114.15
2020,"59",67,0.02
2020,"59",16,245.413
2020,"59",16,0.26
2020,"59",36,0.025
2020,"59",91,42.85
2020,"59",23,15.83
2020,"59",98,58.16
2020,"59",100,5.173
2020,"59",99,256.82
2020,"59",107,16.04
2020,"59",110,12.34
2020,"59",16,2.547
2020,"59",114,0.2
2020,"59",119,1.236
2020,"59",19,3.68
2020,"59",66,1.46
2020,"59",12,155.42
2020,"59",75,238.59
2020,"59",81,302.24
2020,"59",12,792.41
2020,"59",120,455.331
2020,"59",12,50.766
2020,"59",112,0.32
2020,"59",112,52.3212
2020,"59",108,8595.67730000001
2020,"60",10,3.04
2020,"60",29,108.72
2020,"60",42,6.78
2020,"60",73,15.46
2020,"60",113,48.367
2020,"60",99,4.62
2020,"60",18,1.15
2020,"60",39,10.72
2020,"60",58,5.71
2020,"60",59,0.3
2020,"60",62,4.58
2020,"60",18,0.06
2020,"60",89,61.63
2020,"60",15,43.06
2020,"60",101,12.71
2020,"60",106,290.81
2020,"60",11,2.01
2020,"60",27,116.41
2020,"60",32,2.75
2020,"60",34,1744.2101
2020,"60",33,169.25
2020,"60",33,107.55
2020,"60",82,928.79
2020,"60",85,123.2
2020,"60",85,129.32
2020,"60",94,640.67
2020,"60",33,56.23
2020,"60",11,44.34
2020,"60",115,95.95
2020,"60",83,0.01
2020,"60",117,44.7
2020,"60",122,663.82
2020,"60",21,22.62
2020,"60",64,1.41
2020,"60",70,163.24
2020,"60",102,4.1
2020,"60",17,6.19
2020,"60",17,9.13
2020,"60",48,83.7
2020,"60",116,39.94
2020,"60",72,38.18
2020,"60",121,61.29
2020,"60",103,153.86
2020,"60",7,2.02
2020,"60",30,12.64
2020,"60",38,27.88
2020,"60",37,40.7
2020,"60",44,0.48
2020,"60",107,17.22
2020,"60",54,1
2020,"60",55,40.24
2020,"60",65,17.65
2020,"60",16,233.9871
2020,"60",16,0.86
2020,"60",36,0.17
2020,"60",91,52.01
2020,"60",96,0.05
2020,"60",98,28.93
2020,"60",100,1.1
2020,"60",98,20.16
2020,"60",99,158.151
2020,"60",107,0.17
2020,"60",16,2.5
2020,"60",119,0.231
2020,"60",19,2.993
2020,"60",19,0.893
2020,"60",12,98.3
2020,"60",75,1033.34
2020,"60",81,64.5
2020,"60",12,559.51
2020,"60",120,860.08
2020,"60",12,91.67
2020,"60",112,2.58
2020,"60",112,19.95
2020,"60",108,3094.18
2020,"62",10,38.05
2020,"62",29,139.25
2020,"62",42,16.42
2020,"62",73,94.17
2020,"62",63,0.3
2020,"62",113,29.705
2020,"62",99,1.99
2020,"62",39,0.05
2020,"62",58,1.39
2020,"62",59,0.227
2020,"62",14,5.45
2020,"62",89,32.87
2020,"62",15,18.959
2020,"62",61,0.21
2020,"62",101,12.46
2020,"62",106,19.77
2020,"62",11,3.44
2020,"62",27,60.061
2020,"62",34,940.948599999999
2020,"62",33,2.8
2020,"62",33,11.87
2020,"62",82,437.55
2020,"62",85,62.58
2020,"62",85,216.75
2020,"62",94,232.84
2020,"62",11,24.11
2020,"62",115,15.85
2020,"62",83,8.01
2020,"62",117,5.77
2020,"62",122,347.78
2020,"62",64,11.49
2020,"62",70,12.38
2020,"62",17,9.15
2020,"62",48,11.52
2020,"62",116,2.69
2020,"62",103,19.41
2020,"62",6,0.01
2020,"62",30,3.83
2020,"62",31,0.01
2020,"62",38,14.08
2020,"62",37,61.04
2020,"62",53,3.5
2020,"62",52,5.27
2020,"62",44,14.75
2020,"62",44,0.1
2020,"62",107,8.528
2020,"62",51,1.89
2020,"62",54,0.02
2020,"62",55,52.63
2020,"62",56,1.55
2020,"62",60,0.02
2020,"62",65,46.68
2020,"62",67,6.86
2020,"62",16,198.664
2020,"62",16,0.32
2020,"62",84,0.14
2020,"62",80,29.54
2020,"62",86,1.5
2020,"62",91,39.75
2020,"62",23,2.64
2020,"62",98,45.05
2020,"62",100,10.45
2020,"62",99,241.13
2020,"62",107,18.84
2020,"62",16,3.99
2020,"62",119,0.5
2020,"62",19,0.36
2020,"62",12,108.35
2020,"62",75,306.14
2020,"62",81,189.58
2020,"62",12,465.78
2020,"62",120,402.08
2020,"62",12,67.44
2020,"62",112,4.88
2020,"62",112,187.289
2020,"62",108,2032.552
2020,"80",10,44.89
2020,"80",29,41.66
2020,"80",41,15.68
2020,"80",73,34.03
2020,"80",113,51.565
2020,"80",99,0.01
2020,"80",9,0.002
2020,"80",18,0.08
2020,"80",39,0.02
2020,"80",58,10.2977
2020,"80",59,0.03
2020,"80",62,0.02
2020,"80",14,7.53
2020,"80",88,0.2
2020,"80",89,9.74
2020,"80",15,48.99
2020,"80",15,0.02
2020,"80",2,0.1
2020,"80",101,5.26
2020,"80",106,114.73
2020,"80",11,8.29
2020,"80",27,116.76
2020,"80",32,12.3
2020,"80",34,1331.22
2020,"80",33,92.33
2020,"80",33,6.66
2020,"80",82,409.55
2020,"80",85,46.32
2020,"80",85,156.38
2020,"80",94,412.6
2020,"80",33,11.7
2020,"80",11,52.56
2020,"80",115,53.07
2020,"80",83,89.07
2020,"80",117,2.31
2020,"80",122,549.76
2020,"80",21,22.15
2020,"80",64,13.82
2020,"80",70,141.07
2020,"80",102,5.94
2020,"80",17,4.46
2020,"80",17,0.13
2020,"80",48,145.01
2020,"80",116,8.93
2020,"80",72,12.79
2020,"80",103,59.07
2020,"80",99,2.71
2020,"80",7,1.65
2020,"80",16,0.1
2020,"80",30,60.19
2020,"80",38,67.96
2020,"80",37,121.08
2020,"80",53,4.89
2020,"80",52,1.96
2020,"80",44,12.12
2020,"80",107,7.41
2020,"80",50,0.79
2020,"80",55,63.09
2020,"80",56,11.14
2020,"80",65,37.82
2020,"80",67,0.42
2020,"80",16,181.118
2020,"80",16,0.15
2020,"80",36,0.006
2020,"80",91,30.07
2020,"80",23,1.36
2020,"80",98,19.13
2020,"80",100,15.13
2020,"80",98,16.83
2020,"80",99,351.952
2020,"80",107,1.87
2020,"80",110,11.11
2020,"80",16,1.61
2020,"80",119,0.59
2020,"80",19,7.075
2020,"80",19,1.6
2020,"80",66,1.07
2020,"80",68,0.08
2020,"80",69,0.46
2020,"80",19,3.6416
2020,"80",12,62.69
2020,"80",75,366.26
2020,"80",81,40.13
2020,"80",12,341.27
2020,"80",120,322.335
2020,"80",12,135.82
2020,"80",112,0.5
2020,"80",112,78.5589
2020,"80",108,1023.071
2020,"08",10,41.5
2020,"08",29,26.01
2020,"08",41,105.42
2020,"08",63,2.61
2020,"08",113,22.713
2020,"08",113,7.13
2020,"08",58,0.24
2020,"08",59,0.32
2020,"08",62,0.24
2020,"08",89,0.97
2020,"08",15,27.355
2020,"08",61,1.29
2020,"08",15,0.01
2020,"08",87,0.01
2020,"08",109,0.01
2020,"08",101,0.02
2020,"08",106,29.763
2020,"08",22,9.563
2020,"08",27,437.89
2020,"08",32,12.82
2020,"08",34,1357.55
2020,"08",33,8.97
2020,"08",33,95.51
2020,"08",82,331.16
2020,"08",85,246.12
2020,"08",85,577.6
2020,"08",94,11.09
2020,"08",94,537.98
2020,"08",33,17.29
2020,"08",11,49.2
2020,"08",115,33.8
2020,"08",83,234.8
2020,"08",117,6.28
2020,"08",122,425.99
2020,"08",21,3.94
2020,"08",70,46.63
2020,"08",102,7.11
2020,"08",17,5.93
2020,"08",48,107.34
2020,"08",116,43.13
2020,"08",72,8.95
2020,"08",121,28.06
2020,"08",103,162.03
2020,"08",3,0.014
2020,"08",37,6.54
2020,"08",16,25.039
2020,"08",16,1.7
2020,"08",80,0.15
2020,"08",91,5.43
2020,"08",23,0.25
2020,"08",98,10.75
2020,"08",99,42.91
2020,"08",19,9.67
2020,"08",66,0.72
2020,"08",19,0.03
2020,"08",19,0.59
2020,"08",12,122.37
2020,"08",75,1401.92
2020,"08",81,117.87
2020,"08",12,489.47
2020,"08",120,915.735
2020,"08",12,137.02
2020,"08",112,2.42
2020,"08",112,45.29
2020,"08",108,10057.944
2020,"10",10,11.65
2020,"10",29,110.94
2020,"10",41,406.71
2020,"10",40,0.01
2020,"10",113,63.745
2020,"10",99,12.322
2020,"10",39,0.15
2020,"10",59,0.01
2020,"10",14,0.54
2020,"10",88,0.3
2020,"10",89,12.25
2020,"10",15,26.61
2020,"10",61,0.04
2020,"10",109,0.01
2020,"10",101,0.16
2020,"10",106,9.963
2020,"10",27,201.57
2020,"10",34,3012.61
2020,"10",33,59.66
2020,"10",33,22.84
2020,"10",82,299.29
2020,"10",85,170.92
2020,"10",85,186.87
2020,"10",94,61.41
2020,"10",94,45.38
2020,"10",94,1296.94
2020,"10",11,0.9
2020,"10",11,148.82
2020,"10",115,39.2
2020,"10",83,158.95
2020,"10",117,8.3
2020,"10",122,545.27
2020,"10",21,30.62
2020,"10",70,372.81
2020,"10",102,23.15
2020,"10",17,6.76
2020,"10",48,269.86
2020,"10",116,99.84
2020,"10",72,1.57
2020,"10",121,426.092
2020,"10",103,672.87
2020,"10",3,0.16
2020,"10",6,0.31
2020,"10",7,1.92
2020,"10",30,25.75
2020,"10",38,6.81
2020,"10",37,144.07
2020,"10",53,0.47
2020,"10",44,9.2
2020,"10",107,31.46
2020,"10",50,4
2020,"10",16,48.19
2020,"10",16,0.06
2020,"10",91,86.81
2020,"10",23,4.15
2020,"10",100,0.05
2020,"10",98,4.29
2020,"10",99,217.78
2020,"10",107,25.63
2020,"10",19,1.13
2020,"10",19,85.57
2020,"10",19,4.35
2020,"10",19,1.57
2020,"10",19,0.025
2020,"10",19,1.4
2020,"10",12,345.91
2020,"10",75,1544.02
2020,"10",81,26.27
2020,"10",12,816.54
2020,"10",120,367.936
2020,"10",12,251.83
2020,"10",112,2.74
2020,"10",112,32.393
2020,"10",108,1274.1453
2020,"51",10,45.38
2020,"51",29,44.61
2020,"51",41,157.76
2020,"51",40,0.44
2020,"51",63,0.09
2020,"51",113,40.716
2020,"51",99,3.9
2020,"51",18,0.14
2020,"51",39,0.43
2020,"51",58,0.39
2020,"51",59,0.27
2020,"51",62,0.03
2020,"51",14,1.11
2020,"51",88,0.81
2020,"51",89,0.5
2020,"51",15,2.92
2020,"51",101,2.38
2020,"51",106,60.2
